cell,card,family,execution,completed_fits,completed_sft,completed_rft,completed_supervised,aborted_full_intent,self_sample_mix,elapsed_h,card_wall_h,cumulative_training_card_wall_h,training_steps,epochs,rows,decision,count_audited,audit_note,source
w09r03,exp-04,rft,completed,1,1,1,2,0,True,4.0,0.49,2.47,1484,1,47480.0,reject,True,"Completed non-probe full-parameter supervised fit; multi-epoch schedule counts one episode, not one per epoch.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r03_formal_r9/gsm8k_google_gemma-3-4b-pt_91026/task/memory/cards/exp-04.yaml
w09r03,exp-05,sft,completed,1,2,1,3,0,True,5.0,1.49,3.96,3826,1,122426.0,reject,True,"Card source concatenates 74946 external OMI/GSM8K rows and 47480 verified self samples, despite family=sft.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r03_formal_r9/gsm8k_google_gemma-3-4b-pt_91026/task/memory/cards/exp-05.yaml
w09r03,exp-06,merge,completed,0,2,1,3,0,,5.3,0.15,3.96,,,1.0,reject,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r03_formal_r9/gsm8k_google_gemma-3-4b-pt_91026/task/memory/cards/exp-06.yaml
w09r03,exp-07,other,completed,0,2,1,3,0,,7.5,0.13,3.96,,,1.0,adopt,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r03_formal_r9/gsm8k_google_gemma-3-4b-pt_91026/task/memory/cards/exp-07.yaml
w09r03,exp-08,other,completed,0,2,1,3,0,,7.6,0.5,3.96,,,1.0,adopt,True,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-d-checkpoint-precondition-x4-v2_w09r03_formal_r9/gsm8k_google_gemma-3-4b-pt_91026/task/memory/cards/exp-08.yaml
w10r01,exp-01,other,completed,0,0,0,0,0,,0.05,0.42,0.0,,,300.0,iterate,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90982/task/memory/cards/exp-01.yaml
w10r01,exp-02,sft,completed,1,1,0,1,0,False,0.6,1.79,1.79,3546,2,56785.0,adopt,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90982/task/memory/cards/exp-02.yaml
w10r01,exp-03,sft,completed,1,2,0,2,0,False,3.4,0.6,2.39,250,1,8000.0,adopt,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90982/task/memory/cards/exp-03.yaml
w10r01,exp-04,rft,completed,1,2,1,3,0,True,5.5,0.87,3.26,381,1,12184.0,adopt,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90982/task/memory/cards/exp-04.yaml
w10r01,exp-05,other,completed,0,2,1,3,0,,7.2,0.55,3.26,,,150.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90982/task/memory/cards/exp-05.yaml
w10r01,exp-06,other,completed,0,2,1,3,0,,7.6,0.33,3.26,,,150.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90982/task/memory/cards/exp-06.yaml
w10r01,exp-07,merge,completed,0,2,1,3,0,,8.1,0.28,3.26,,,150.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90982/task/memory/cards/exp-07.yaml
w10r01,exp-08,other,completed,0,2,1,3,0,,8.4,0.42,3.26,,,150.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r01_formal_r10/gsm8k_google_gemma-3-4b-pt_90982/task/memory/cards/exp-08.yaml
w10r02,exp-01,other,completed,0,0,0,0,0,,0.1,0.07,0.0,,,150.0,iterate,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90983/task/memory/cards/exp-01.yaml
w10r02,exp-02,sft,completed,1,1,0,1,0,False,0.5,1.03,1.03,1293,1.0,83473.0,adopt,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90983/task/memory/cards/exp-02.yaml
w10r02,exp-03,rft,completed,1,1,1,2,0,True,3.4,1.33,2.36,1757,1.0,113165.0,iterate,True,"One full-intent supervised fit completed; intermediate checkpoints are not additional fits. RFT-labeled mixed-data fit starts from BASE, not from the sampling parent.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90983/task/memory/cards/exp-03.yaml
w10r02,exp-04,merge,completed,0,1,1,2,0,,5.4,1.1,2.36,,,113165.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90983/task/memory/cards/exp-04.yaml
w10r02,exp-05,decode-config,completed,0,1,1,2,0,,6.3,0.25,2.36,,,113165.0,reject,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90983/task/memory/cards/exp-05.yaml
w10r02,exp-06,sft,completed,1,2,1,3,0,False,6.5,2.07,4.43,2586,2.0,83473.0,adopt,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90983/task/memory/cards/exp-06.yaml
w10r02,exp-07,other,completed,0,2,1,3,0,,8.9,0.1,4.43,,,83473.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r02_formal_r10/gsm8k_google_gemma-3-4b-pt_90983/task/memory/cards/exp-07.yaml
w10r03,exp-01,other,completed,0,0,0,0,0,,0.35,0.07,0.0,,,150.0,iterate,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_90984/task/memory/cards/exp-01.yaml
w10r03,exp-02,sft,completed,1,1,0,1,1,False,0.45,1.91,1.91,2636,2,84346.0,adopt,True,"First formal launch bs64 OOM151/2636 (~.15h), then restarted bs32 and completed2636steps. Count1 completed fit +1 aborted full-intent; not2 completed fits.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_90984/task/memory/cards/exp-02.yaml
w10r03,exp-03,decode-config,completed,0,1,0,1,0,,3.17,0.13,1.91,,,84346.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_90984/task/memory/cards/exp-03.yaml
w10r03,exp-04,sft,completed,1,2,0,2,0,False,3.4,1.48,3.39,2082,1,133198.0,adopt,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_90984/task/memory/cards/exp-04.yaml
w10r03,exp-05,sft,completed,1,3,0,3,0,False,5.3,1.44,4.83,2032,1,130000.0,reject,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_90984/task/memory/cards/exp-05.yaml
w10r03,exp-06,merge,completed,0,3,0,3,0,,5.8,0.22,4.83,,,133198.0,reject,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_90984/task/memory/cards/exp-06.yaml
w10r03,exp-07,other,completed,0,3,0,3,0,,7.1,0.62,4.83,,,133198.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_90984/task/memory/cards/exp-07.yaml
w10r03,exp-08,other,completed,0,3,0,3,0,,7.4,0.2,4.83,,,130000.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_90984/task/memory/cards/exp-08.yaml
w10r03,exp-09,merge,completed,0,3,0,3,0,,7.6,0.4,4.83,,,130000.0,reject,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r03_formal_r10/gsm8k_google_gemma-3-4b-pt_90984/task/memory/cards/exp-09.yaml
w10r04,exp-01,other,completed,0,0,0,0,0,,0.2,0.08,0.0,,,1.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r04_formal_r10/gsm8k_google_gemma-3-4b-pt_90985/task/memory/cards/exp-01.yaml
w10r04,exp-02,sft,completed,1,1,0,1,0,False,0.75,1.41,1.41,1320,2,69146.0,adopt,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r04_formal_r10/gsm8k_google_gemma-3-4b-pt_90985/task/memory/cards/exp-02.yaml
w10r04,exp-03,rft,completed,1,1,1,2,0,True,3.1,0.4,1.81,371,1,40766.0,iterate,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r04_formal_r10/gsm8k_google_gemma-3-4b-pt_90985/task/memory/cards/exp-03.yaml
w10r04,exp-04,sft,completed,1,2,1,3,0,True,4.05,1.97,3.78,1859,1.5,110912.0,adopt,True,"One full-intent supervised fit completed; intermediate checkpoints are not additional fits. Canonical sft includes25,766 verified self-generated rows /110,912total; keep canonical family and flag mixture.",/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r04_formal_r10/gsm8k_google_gemma-3-4b-pt_90985/task/memory/cards/exp-04.yaml
w10r04,exp-05,merge,completed,0,2,1,3,0,,6.5,0.25,3.78,,,2.0,adopt,False,,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r04_formal_r10/gsm8k_google_gemma-3-4b-pt_90985/task/memory/cards/exp-05.yaml
w10r04,exp-06,sft,completed,1,3,1,4,0,False,6.9,0.72,4.5,676,1,57000.0,reject,True,One full-intent supervised fit completed; intermediate checkpoints are not additional fits.,/home/robtang_google_com/gangda_workspace/agentic-world-model/data/ptb/results/claude_vertex_high_awm_claude-opus-5_1m__10h_gangda_wma_evolve_wma-gsm8k-gemma4b-high-r02-v02-baseline-x4-v2_w10r04_formal_r10/gsm8k_google_gemma-3-4b-pt_90985/task/memory/cards/exp-06.yaml
